"","steps","plot"
"8123",0,"Simulated"
"8124",NA,"Simulated"
"8125",3,"Simulated"
"8126",1,"Simulated"
"8127",1,"Simulated"
"8128",4,"Simulated"
"8129",1,"Simulated"
"8130",0,"Simulated"
"8131",6,"Simulated"
"8132",7,"Simulated"
"8133",5,"Simulated"
"8134",3,"Simulated"
"8135",3,"Simulated"
"8136",3,"Simulated"
"8137",3,"Simulated"
"8138",0,"Simulated"
"8139",3,"Simulated"
"8140",0,"Simulated"
"8141",0,"Simulated"
"8142",2,"Simulated"
"8143",2,"Simulated"
"8144",2,"Simulated"
"8145",1,"Simulated"
"8146",NA,"Simulated"
"8147",1,"Simulated"
"8148",3,"Simulated"
"8149",3,"Simulated"
"8150",5,"Simulated"
"8151",2,"Simulated"
"8152",3,"Simulated"
"8153",2,"Simulated"
"8154",6,"Simulated"
"8155",2,"Simulated"
"8156",2,"Simulated"
"8157",2,"Simulated"
"8158",1,"Simulated"
"8159",5,"Simulated"
"8160",0,"Simulated"
"8161",3,"Simulated"
"8162",4,"Simulated"
"8163",1,"Simulated"
"8164",0,"Simulated"
"8165",0,"Simulated"
"8166",1,"Simulated"
"8167",3,"Simulated"
"8168",1,"Simulated"
"8169",3,"Simulated"
"8170",1,"Simulated"
"8171",1,"Simulated"
"8172",1,"Simulated"
"8173",1,"Simulated"
"8174",0,"Simulated"
"8175",3,"Simulated"
"8176",7,"Simulated"
"8177",2,"Simulated"
"8178",3,"Simulated"
"8179",7,"Simulated"
"8180",2,"Simulated"
"8181",3,"Simulated"
"8182",1,"Simulated"
"8183",0,"Simulated"
"8184",0,"Simulated"
"8185",2,"Simulated"
"8186",3,"Simulated"
"8187",4,"Simulated"
"8188",2,"Simulated"
"8189",4,"Simulated"
"8190",1,"Simulated"
"8191",0,"Simulated"
"8192",7,"Simulated"
"8193",3,"Simulated"
"8194",1,"Simulated"
"8195",4,"Simulated"
"8196",2,"Simulated"
"8197",NA,"Simulated"
"8198",1,"Simulated"
"8199",3,"Simulated"
"8200",1,"Simulated"
"8201",1,"Simulated"
"8202",1,"Simulated"
"8203",3,"Simulated"
"8204",NA,"Simulated"
"8205",3,"Simulated"
"8206",2,"Simulated"
"8207",0,"Simulated"
"8208",4,"Simulated"
"8209",5,"Simulated"
"8210",4,"Simulated"
"8211",3,"Simulated"
"8212",1,"Simulated"
"8213",3,"Simulated"
"8214",0,"Simulated"
"8215",2,"Simulated"
"8216",1,"Simulated"
"8217",1,"Simulated"
"8218",2,"Simulated"
"8219",4,"Simulated"
"8220",2,"Simulated"
"8221",1,"Simulated"
"8222",1,"Simulated"
"8223",2,"Simulated"
"8224",1,"Simulated"
"8225",0,"Simulated"
"8226",1,"Simulated"
"8227",NA,"Simulated"
"8228",NA,"Simulated"
"8229",0,"Simulated"
"8230",2,"Simulated"
"8231",1,"Simulated"
"8232",2,"Simulated"
"8233",2,"Simulated"
"8234",NA,"Simulated"
"8235",2,"Simulated"
"8236",2,"Simulated"
"8237",5,"Simulated"
"8238",3,"Simulated"
"8239",0,"Simulated"
"8240",3,"Simulated"
"8241",1,"Simulated"
"8242",NA,"Simulated"
"8243",6,"Simulated"
"8244",0,"Simulated"
"8245",0,"Simulated"
"8246",4,"Simulated"
"8247",4,"Simulated"
"8248",5,"Simulated"
"8249",3,"Simulated"
"8250",0,"Simulated"
"8251",4,"Simulated"
"8252",2,"Simulated"
"8253",2,"Simulated"
"8254",1,"Simulated"
"8255",4,"Simulated"
"8256",0,"Simulated"
"8257",1,"Simulated"
"8258",2,"Simulated"
"8259",3,"Simulated"
"8260",1,"Simulated"
"8261",5,"Simulated"
"8262",3,"Simulated"
"8263",1,"Simulated"
"8264",1,"Simulated"
"8265",0,"Simulated"
"8266",1,"Simulated"
"8267",2,"Simulated"
"8268",3,"Simulated"
"8269",4,"Simulated"
"8270",2,"Simulated"
"8271",0,"Simulated"
"8272",2,"Simulated"
"8273",0,"Simulated"
"8274",2,"Simulated"
"8275",5,"Simulated"
"8276",5,"Simulated"
"8277",NA,"Simulated"
"8278",1,"Simulated"
"8279",4,"Simulated"
"8280",3,"Simulated"
"8281",3,"Simulated"
"8282",NA,"Simulated"
"8283",3,"Simulated"
"8284",6,"Simulated"
"8285",2,"Simulated"
"8286",2,"Simulated"
"8287",1,"Simulated"
"8288",1,"Simulated"
"8289",5,"Simulated"
"8290",0,"Simulated"
"8291",0,"Simulated"
"8292",NA,"Simulated"
"8293",6,"Simulated"
"8294",4,"Simulated"
"8295",0,"Simulated"
"8296",2,"Simulated"
"8297",1,"Simulated"
"8298",3,"Simulated"
"8299",2,"Simulated"
"8300",4,"Simulated"
"8301",4,"Simulated"
"8302",0,"Simulated"
"8303",2,"Simulated"
"8304",0,"Simulated"
"8305",4,"Simulated"
"8306",1,"Simulated"
"8307",6,"Simulated"
"8308",2,"Simulated"
"8309",3,"Simulated"
"8310",2,"Simulated"
"8311",2,"Simulated"
"8312",2,"Simulated"
"8313",1,"Simulated"
"8314",2,"Simulated"
"8315",1,"Simulated"
"8316",2,"Simulated"
"8317",1,"Simulated"
"8318",1,"Simulated"
"8319",5,"Simulated"
"8320",2,"Simulated"
"8321",1,"Simulated"
"8322",3,"Simulated"
"8323",3,"Simulated"
"8324",2,"Simulated"
"8325",0,"Simulated"
"8326",0,"Simulated"
"8327",2,"Simulated"
"8328",6,"Simulated"
"8329",0,"Simulated"
"8330",2,"Simulated"
"8331",1,"Simulated"
"8332",0,"Simulated"
"8333",0,"Simulated"
"8334",0,"Simulated"
"8335",1,"Simulated"
"8336",NA,"Simulated"
"8337",0,"Simulated"
"8338",0,"Simulated"
"8339",4,"Simulated"
"8340",3,"Simulated"
"8341",3,"Simulated"
"8342",2,"Simulated"
"8343",4,"Simulated"
"8344",0,"Simulated"
"8345",3,"Simulated"
"8346",4,"Simulated"
"8347",2,"Simulated"
"8348",2,"Simulated"
"8349",2,"Simulated"
"8350",6,"Simulated"
"8351",5,"Simulated"
"8352",4,"Simulated"
"8353",1,"Simulated"
"8354",1,"Simulated"
"8355",5,"Simulated"
"8356",1,"Simulated"
"8357",3,"Simulated"
"8358",0,"Simulated"
"8359",1,"Simulated"
"8360",5,"Simulated"
"8361",2,"Simulated"
"8362",4,"Simulated"
"8363",3,"Simulated"
"8364",2,"Simulated"
"8365",3,"Simulated"
"8366",1,"Simulated"
"8367",1,"Simulated"
"8368",4,"Simulated"
"8369",3,"Simulated"
"8370",1,"Simulated"
"8371",1,"Simulated"
"8372",3,"Simulated"
"8373",0,"Simulated"
"8374",3,"Simulated"
"8375",4,"Simulated"
"8376",3,"Simulated"
"8377",0,"Simulated"
"8378",4,"Simulated"
"8379",3,"Simulated"
"8380",2,"Simulated"
"8381",2,"Simulated"
"8382",3,"Simulated"
"8383",3,"Simulated"
"8384",4,"Simulated"
"8385",1,"Simulated"
"8386",2,"Simulated"
"8387",0,"Simulated"
"8388",0,"Simulated"
"8389",2,"Simulated"
"8390",0,"Simulated"
"8391",0,"Simulated"
"8392",0,"Simulated"
"8393",1,"Simulated"
"8394",1,"Simulated"
"8395",5,"Simulated"
"8396",0,"Simulated"
"8397",3,"Simulated"
"8398",3,"Simulated"
"8399",2,"Simulated"
"8400",1,"Simulated"
"8401",1,"Simulated"
"8402",2,"Simulated"
"8403",4,"Simulated"
"8404",3,"Simulated"
"8405",2,"Simulated"
"8406",3,"Simulated"
"8407",3,"Simulated"
"8408",2,"Simulated"
"8409",1,"Simulated"
"8410",1,"Simulated"
"8411",2,"Simulated"
"8412",1,"Simulated"
"8413",2,"Simulated"
"8414",2,"Simulated"
"8415",1,"Simulated"
"8416",2,"Simulated"
"8417",2,"Simulated"
"8418",0,"Simulated"
"8419",NA,"Simulated"
"8420",NA,"Simulated"
"8421",6,"Simulated"
"8422",1,"Simulated"
"8423",2,"Simulated"
"8424",6,"Simulated"
"8425",2,"Simulated"
"8426",2,"Simulated"
"8427",3,"Simulated"
"8428",3,"Simulated"
"8429",0,"Simulated"
"8430",3,"Simulated"
"8431",0,"Simulated"
"8432",4,"Simulated"
"8433",0,"Simulated"
"8434",1,"Simulated"
"8435",2,"Simulated"
"8436",1,"Simulated"
"8437",2,"Simulated"
"8438",4,"Simulated"
"8439",2,"Simulated"
"8440",2,"Simulated"
"8441",1,"Simulated"
"8442",3,"Simulated"
"8443",4,"Simulated"
"8444",1,"Simulated"
"8445",1,"Simulated"
"8446",1,"Simulated"
"8447",4,"Simulated"
"8448",3,"Simulated"
"8449",4,"Simulated"
"8450",0,"Simulated"
"8451",3,"Simulated"
"8452",2,"Simulated"
"8453",4,"Simulated"
"8454",0,"Simulated"
"8455",5,"Simulated"
"8456",0,"Simulated"
"8457",2,"Simulated"
"8458",0,"Simulated"
"8459",1,"Simulated"
"8460",1,"Simulated"
"8461",4,"Simulated"
"8462",2,"Simulated"
"8463",1,"Simulated"
"8464",2,"Simulated"
"8465",1,"Simulated"
"8466",0,"Simulated"
"8467",2,"Simulated"
"8468",6,"Simulated"
"8469",0,"Simulated"
"8470",1,"Simulated"
"8471",5,"Simulated"
"8472",2,"Simulated"
"8473",1,"Simulated"
"8474",0,"Simulated"
"8475",2,"Simulated"
"8476",3,"Simulated"
"8477",1,"Simulated"
"8478",NA,"Simulated"
"8479",1,"Simulated"
"8480",3,"Simulated"
"8481",4,"Simulated"
"8482",0,"Simulated"
"8483",1,"Simulated"
"8484",2,"Simulated"
"8485",4,"Simulated"
"8486",1,"Simulated"
"8487",3,"Simulated"
"8488",1,"Simulated"
"8489",2,"Simulated"
"8490",3,"Simulated"
"8491",0,"Simulated"
"8492",2,"Simulated"
"8493",3,"Simulated"
"8494",0,"Simulated"
"8495",3,"Simulated"
"8496",3,"Simulated"
"8497",5,"Simulated"
"8498",1,"Simulated"
"8499",3,"Simulated"
"8500",5,"Simulated"
"8501",0,"Simulated"
"8502",0,"Simulated"
"8503",1,"Simulated"
"8504",0,"Simulated"
"8505",NA,"Simulated"
"8506",3,"Simulated"
"8507",0,"Simulated"
"8508",4,"Simulated"
"8509",4,"Simulated"
"8510",1,"Simulated"
"8511",4,"Simulated"
"8512",4,"Simulated"
"8513",4,"Simulated"
"8514",2,"Simulated"
"8515",2,"Simulated"
"8516",3,"Simulated"
"8517",0,"Simulated"
"8518",2,"Simulated"
"8519",0,"Simulated"
"8520",3,"Simulated"
"8521",0,"Simulated"
"8522",6,"Simulated"
"8523",1,"Simulated"
"8524",1,"Simulated"
"8525",1,"Simulated"
"8526",2,"Simulated"
"8527",4,"Simulated"
"8528",5,"Simulated"
"8529",0,"Simulated"
"8530",4,"Simulated"
"8531",2,"Simulated"
"8532",4,"Simulated"
"8533",0,"Simulated"
"8534",0,"Simulated"
"8535",1,"Simulated"
"8536",3,"Simulated"
"8537",NA,"Simulated"
"8538",1,"Simulated"
"8539",3,"Simulated"
"8540",2,"Simulated"
"8541",2,"Simulated"
"8542",2,"Simulated"
"8543",3,"Simulated"
"8544",3,"Simulated"
"8545",1,"Simulated"
"8546",NA,"Simulated"
"8547",3,"Simulated"
"8548",1,"Simulated"
"8549",2,"Simulated"
"8550",2,"Simulated"
"8551",3,"Simulated"
"8552",2,"Simulated"
"8553",0,"Simulated"
"8554",4,"Simulated"
"8555",5,"Simulated"
"8556",0,"Simulated"
"8557",6,"Simulated"
"8558",2,"Simulated"
"8559",0,"Simulated"
"8560",2,"Simulated"
"8561",2,"Simulated"
"8562",2,"Simulated"
"8563",1,"Simulated"
"8564",1,"Simulated"
"8565",2,"Simulated"
"8566",1,"Simulated"
"8567",3,"Simulated"
"8568",1,"Simulated"
"8569",1,"Simulated"
"8570",0,"Simulated"
"8571",3,"Simulated"
"8572",0,"Simulated"
"8573",1,"Simulated"
"8574",6,"Simulated"
"8575",2,"Simulated"
"8576",2,"Simulated"
"8577",2,"Simulated"
"8578",0,"Simulated"
"8579",0,"Simulated"
"8580",2,"Simulated"
"8581",3,"Simulated"
"8582",3,"Simulated"
"8583",2,"Simulated"
"8584",NA,"Simulated"
"8585",1,"Simulated"
"8586",0,"Simulated"
"8587",2,"Simulated"
"8588",2,"Simulated"
"8589",5,"Simulated"
"8590",1,"Simulated"
"8591",3,"Simulated"
"8592",4,"Simulated"
"8593",3,"Simulated"
"8594",6,"Simulated"
"8595",2,"Simulated"
"8596",2,"Simulated"
"8597",1,"Simulated"
"8598",3,"Simulated"
"8599",0,"Simulated"
"8600",1,"Simulated"
"8601",3,"Simulated"
"8602",3,"Simulated"
"8603",1,"Simulated"
"8604",4,"Simulated"
"8605",3,"Simulated"
"8606",1,"Simulated"
"8607",1,"Simulated"
"8608",0,"Simulated"
"8609",NA,"Simulated"
"8610",0,"Simulated"
"8611",2,"Simulated"
"8612",1,"Simulated"
"8613",2,"Simulated"
"8614",NA,"Simulated"
"8615",4,"Simulated"
"8616",0,"Simulated"
"8617",3,"Simulated"
"8618",3,"Simulated"
"8619",1,"Simulated"
"8620",2,"Simulated"
"8621",7,"Simulated"
"8622",5,"Simulated"
"8623",2,"Simulated"
"8624",1,"Simulated"
"8625",3,"Simulated"
"8626",2,"Simulated"
"8627",2,"Simulated"
"8628",1,"Simulated"
"8629",5,"Simulated"
"8630",0,"Simulated"
"8631",NA,"Simulated"
"8632",3,"Simulated"
"8633",0,"Simulated"
"8634",2,"Simulated"
"8635",0,"Simulated"
"8636",2,"Simulated"
"8637",2,"Simulated"
"8638",2,"Simulated"
"8639",3,"Simulated"
"8640",3,"Simulated"
"8641",5,"Simulated"
"8642",5,"Simulated"
"8643",2,"Simulated"
"8644",0,"Simulated"
"8645",2,"Simulated"
"8646",2,"Simulated"
"8647",1,"Simulated"
"8648",2,"Simulated"
"8649",3,"Simulated"
"8650",0,"Simulated"
"8651",0,"Simulated"
"8652",1,"Simulated"
"8653",3,"Simulated"
"8654",3,"Simulated"
"8655",1,"Simulated"
"8656",2,"Simulated"
"8657",5,"Simulated"
"8658",2,"Simulated"
"8659",1,"Simulated"
"8660",3,"Simulated"
"8661",3,"Simulated"
"8662",2,"Simulated"
"8663",1,"Simulated"
"8664",5,"Simulated"
"8665",NA,"Simulated"
"8666",2,"Simulated"
"8667",0,"Simulated"
"8668",3,"Simulated"
"8669",3,"Simulated"
"8670",3,"Simulated"
"8671",NA,"Simulated"
"8672",3,"Simulated"
"8673",0,"Simulated"
"8674",1,"Simulated"
"8675",0,"Simulated"
"8676",0,"Simulated"
"8677",3,"Simulated"
"8678",3,"Simulated"
"8679",5,"Simulated"
"8680",1,"Simulated"
"8681",2,"Simulated"
"8682",0,"Simulated"
"8683",3,"Simulated"
"8684",4,"Simulated"
"8685",3,"Simulated"
"8686",2,"Simulated"
"8687",0,"Simulated"
"8688",NA,"Simulated"
"8689",6,"Simulated"
"8690",2,"Simulated"
"8691",3,"Simulated"
"8692",4,"Simulated"
"8693",0,"Simulated"
"8694",3,"Simulated"
"8695",0,"Simulated"
"8696",0,"Simulated"
"8697",2,"Simulated"
"8698",0,"Simulated"
"8699",4,"Simulated"
"8700",1,"Simulated"
"8701",2,"Simulated"
"8702",1,"Simulated"
"8703",0,"Simulated"
"8704",1,"Simulated"
"8705",4,"Simulated"
"8706",3,"Simulated"
"8707",1,"Simulated"
"8708",2,"Simulated"
"8709",3,"Simulated"
"8710",0,"Simulated"
"8711",1,"Simulated"
"8712",3,"Simulated"
"8713",1,"Simulated"
"8714",1,"Simulated"
"8715",2,"Simulated"
"8716",0,"Simulated"
"8717",3,"Simulated"
"8718",4,"Simulated"
"8719",2,"Simulated"
"8720",3,"Simulated"
"8721",3,"Simulated"
"8722",1,"Simulated"
"8723",1,"Simulated"
"8724",3,"Simulated"
"8725",2,"Simulated"
"8726",2,"Simulated"
"8727",5,"Simulated"
"8728",0,"Simulated"
"8729",0,"Simulated"
"8730",2,"Simulated"
"8731",3,"Simulated"
"8732",0,"Simulated"
"8733",2,"Simulated"
"8734",1,"Simulated"
"8735",2,"Simulated"
"8736",2,"Simulated"
"8737",4,"Simulated"
"8738",1,"Simulated"
"8739",0,"Simulated"
"8740",1,"Simulated"
"8741",2,"Simulated"
"8742",1,"Simulated"
"8743",3,"Simulated"
"8744",3,"Simulated"
"8745",1,"Simulated"
"8746",4,"Simulated"
"8747",1,"Simulated"
"8748",4,"Simulated"
"8749",4,"Simulated"
"8750",2,"Simulated"
"8751",7,"Simulated"
"8752",3,"Simulated"
"8753",2,"Simulated"
"8754",1,"Simulated"
"8755",2,"Simulated"
"8756",0,"Simulated"
"8757",1,"Simulated"
"8758",3,"Simulated"
"8759",3,"Simulated"
"8760",3,"Simulated"
"8761",2,"Simulated"
"8762",0,"Simulated"
"8763",NA,"Simulated"
"8764",NA,"Simulated"
"8765",0,"Simulated"
"8766",4,"Simulated"
"8767",0,"Simulated"
"8768",1,"Simulated"
"8769",2,"Simulated"
"8770",1,"Simulated"
"8771",1,"Simulated"
"8772",1,"Simulated"
"8773",1,"Simulated"
"8774",7,"Simulated"
"8775",3,"Simulated"
"8776",NA,"Simulated"
"8777",5,"Simulated"
"8778",5,"Simulated"
"8779",2,"Simulated"
"8780",4,"Simulated"
"8781",3,"Simulated"
"8782",0,"Simulated"
"8783",0,"Simulated"
"8784",2,"Simulated"
"8785",2,"Simulated"
"8786",4,"Simulated"
"8787",2,"Simulated"
"8788",2,"Simulated"
"8789",0,"Simulated"
"8790",2,"Simulated"
"8791",2,"Simulated"
"8792",3,"Simulated"
"8793",1,"Simulated"
"8794",NA,"Simulated"
"8795",1,"Simulated"
"8796",2,"Simulated"
"8797",3,"Simulated"
"8798",2,"Simulated"
"8799",0,"Simulated"
"8800",0,"Simulated"
"8801",1,"Simulated"
"8802",2,"Simulated"
"8803",1,"Simulated"
"8804",5,"Simulated"
"8805",3,"Simulated"
"8806",2,"Simulated"
"8807",3,"Simulated"
"8808",5,"Simulated"
"8809",5,"Simulated"
"8810",4,"Simulated"
"8811",2,"Simulated"
"8812",1,"Simulated"
"8813",6,"Simulated"
"8814",1,"Simulated"
"8815",2,"Simulated"
"8816",NA,"Simulated"
"8817",0,"Simulated"
"8818",1,"Simulated"
"8819",0,"Simulated"
"8820",1,"Simulated"
"8821",2,"Simulated"
"8822",0,"Simulated"
"8823",1,"Simulated"
"8824",1,"Simulated"
"8825",0,"Simulated"
"8826",0,"Simulated"
"8827",1,"Simulated"
"8828",2,"Simulated"
"8829",4,"Simulated"
"8830",2,"Simulated"
"8831",2,"Simulated"
"8832",0,"Simulated"
"8833",2,"Simulated"
"8834",0,"Simulated"
"8835",3,"Simulated"
"8836",2,"Simulated"
"8837",1,"Simulated"
"8838",NA,"Simulated"
"8839",2,"Simulated"
"8840",3,"Simulated"
"8841",2,"Simulated"
"8842",2,"Simulated"
"8843",0,"Simulated"
"8844",5,"Simulated"
"8845",2,"Simulated"
"8846",0,"Simulated"
"8847",0,"Simulated"
"8848",1,"Simulated"
"8849",1,"Simulated"
"8850",3,"Simulated"
"8851",5,"Simulated"
"8852",3,"Simulated"
"8853",2,"Simulated"
"8854",6,"Simulated"
"8855",1,"Simulated"
"8856",4,"Simulated"
"8857",4,"Simulated"
"8858",NA,"Simulated"
"8859",4,"Simulated"
"8860",0,"Simulated"
"8861",2,"Simulated"
"8862",3,"Simulated"
"8863",4,"Simulated"
"8864",3,"Simulated"
"8865",1,"Simulated"
"8866",1,"Simulated"
"8867",1,"Simulated"
"8868",4,"Simulated"
"8869",1,"Simulated"
"8870",2,"Simulated"
"8871",1,"Simulated"
"8872",1,"Simulated"
"8873",2,"Simulated"
"8874",2,"Simulated"
"8875",1,"Simulated"
"8876",5,"Simulated"
"8877",3,"Simulated"
"8878",1,"Simulated"
"8879",0,"Simulated"
"8880",1,"Simulated"
"8881",0,"Simulated"
"8882",2,"Simulated"
"8883",2,"Simulated"
"8884",1,"Simulated"
"8885",2,"Simulated"
"8886",3,"Simulated"
"8887",1,"Simulated"
"8888",3,"Simulated"
"8889",2,"Simulated"
"8890",5,"Simulated"
"8891",1,"Simulated"
"8892",4,"Simulated"
"8893",2,"Simulated"
"8894",6,"Simulated"
"8895",3,"Simulated"
"8896",2,"Simulated"
"8897",3,"Simulated"
"8898",0,"Simulated"
"8899",3,"Simulated"
"8900",1,"Simulated"
"8901",0,"Simulated"
"8902",0,"Simulated"
"8903",1,"Simulated"
"8904",1,"Simulated"
"8905",0,"Simulated"
"8906",3,"Simulated"
"8907",5,"Simulated"
"8908",3,"Simulated"
"8909",2,"Simulated"
"8910",1,"Simulated"
"8911",3,"Simulated"
"8912",2,"Simulated"
"8913",1,"Simulated"
"8914",0,"Simulated"
"8915",3,"Simulated"
"8916",4,"Simulated"
"8917",4,"Simulated"
"8918",2,"Simulated"
"8919",2,"Simulated"
"8920",4,"Simulated"
"8921",5,"Simulated"
"8922",1,"Simulated"
"8923",3,"Simulated"
"8924",2,"Simulated"
"8925",3,"Simulated"
"8926",3,"Simulated"
"8927",1,"Simulated"
"8928",4,"Simulated"
"8929",2,"Simulated"
"8930",NA,"Simulated"
"8931",3,"Simulated"
"8932",2,"Simulated"
"8933",3,"Simulated"
"8934",1,"Simulated"
"8935",3,"Simulated"
"8936",3,"Simulated"
"8937",2,"Simulated"
"8938",1,"Simulated"
"8939",2,"Simulated"
"8940",1,"Simulated"
"8941",0,"Simulated"
"8942",4,"Simulated"
"8943",NA,"Simulated"
"8944",0,"Simulated"
"8945",1,"Simulated"
"8946",0,"Simulated"
"8947",3,"Simulated"
"8948",2,"Simulated"
"8949",1,"Simulated"
"8950",3,"Simulated"
"8951",2,"Simulated"
"8952",1,"Simulated"
"8953",4,"Simulated"
"8954",4,"Simulated"
"8955",2,"Simulated"
"8956",4,"Simulated"
"8957",2,"Simulated"
"8958",3,"Simulated"
"8959",1,"Simulated"
"8960",2,"Simulated"
"8961",2,"Simulated"
"8962",1,"Simulated"
"8963",0,"Simulated"
"8964",NA,"Simulated"
"8965",1,"Simulated"
"8966",1,"Simulated"
"8967",5,"Simulated"
"8968",NA,"Simulated"
"8969",2,"Simulated"
"8970",NA,"Simulated"
"8971",1,"Simulated"
"8972",7,"Simulated"
"8973",2,"Simulated"
"8974",NA,"Simulated"
"8975",3,"Simulated"
"8976",0,"Simulated"
"8977",5,"Simulated"
"8978",0,"Simulated"
"8979",1,"Simulated"
"8980",1,"Simulated"
"8981",NA,"Simulated"
"8982",2,"Simulated"
"8983",1,"Simulated"
"8984",1,"Simulated"
"8985",2,"Simulated"
"8986",3,"Simulated"
"8987",2,"Simulated"
"8988",1,"Simulated"
"8989",0,"Simulated"
"8990",1,"Simulated"
"8991",5,"Simulated"
"8992",1,"Simulated"
"8993",0,"Simulated"
"8994",3,"Simulated"
"8995",1,"Simulated"
"8996",3,"Simulated"
"8997",3,"Simulated"
"8998",1,"Simulated"
"8999",1,"Simulated"
"9000",1,"Simulated"
"9001",3,"Simulated"
"9002",0,"Simulated"
"9003",4,"Simulated"
"9004",0,"Simulated"
"9005",0,"Simulated"
"9006",3,"Simulated"
"9007",4,"Simulated"
"9008",1,"Simulated"
"9009",2,"Simulated"
"9010",2,"Simulated"
"9011",3,"Simulated"
"9012",5,"Simulated"
"9013",2,"Simulated"
"9014",2,"Simulated"
"9015",2,"Simulated"
"9016",1,"Simulated"
"9017",NA,"Simulated"
"9018",5,"Simulated"
"9019",0,"Simulated"
"9020",0,"Simulated"
"9021",2,"Simulated"
"9022",1,"Simulated"
"9023",2,"Simulated"
"9024",0,"Simulated"
"9025",0,"Simulated"
"9026",4,"Simulated"
"9027",1,"Simulated"
"9028",1,"Simulated"
"9029",3,"Simulated"
"9030",7,"Simulated"
"9031",3,"Simulated"
"9032",NA,"Simulated"
"9033",3,"Simulated"
"9034",2,"Simulated"
"9035",2,"Simulated"
"9036",4,"Simulated"
"9037",1,"Simulated"
"9038",3,"Simulated"
"9039",5,"Simulated"
"9040",2,"Simulated"
"9041",2,"Simulated"
"9042",1,"Simulated"
"9043",1,"Simulated"
"9044",3,"Simulated"
"9045",0,"Simulated"
"9046",5,"Simulated"
"9047",0,"Simulated"
"9048",5,"Simulated"
"9049",1,"Simulated"
"9050",0,"Simulated"
"9051",2,"Simulated"
"9052",1,"Simulated"
"9053",1,"Simulated"
"9054",1,"Simulated"
"9055",NA,"Simulated"
"9056",5,"Simulated"
"9057",3,"Simulated"
"9058",2,"Simulated"
"9059",0,"Simulated"
"9060",2,"Simulated"
"9061",1,"Simulated"
"9062",1,"Simulated"
"9063",3,"Simulated"
"9064",2,"Simulated"
"9065",6,"Simulated"
"9066",1,"Simulated"
"9067",3,"Simulated"
"9068",6,"Simulated"
"9069",2,"Simulated"
"9070",2,"Simulated"
"9071",1,"Simulated"
"9072",5,"Simulated"
"9073",4,"Simulated"
"9074",3,"Simulated"
"9075",1,"Simulated"
"9076",5,"Simulated"
"9077",1,"Simulated"
"9078",3,"Simulated"
"9079",1,"Simulated"
"9080",2,"Simulated"
"9081",3,"Simulated"
"9082",3,"Simulated"
"9083",1,"Simulated"
"9084",3,"Simulated"
"9085",2,"Simulated"
"9086",1,"Simulated"
"9087",4,"Simulated"
"9088",1,"Simulated"
"9089",3,"Simulated"
"9090",1,"Simulated"
"9091",1,"Simulated"
"9092",2,"Simulated"
"9093",1,"Simulated"
"9094",0,"Simulated"
"9095",3,"Simulated"
"9096",1,"Simulated"
"9097",0,"Simulated"
"9098",0,"Simulated"
"9099",2,"Simulated"
"9100",0,"Simulated"
"9101",2,"Simulated"
"9102",4,"Simulated"
"9103",2,"Simulated"
"9104",4,"Simulated"
"9105",3,"Simulated"
"9106",0,"Simulated"
"9107",5,"Simulated"
"9108",0,"Simulated"
"9109",1,"Simulated"
"9110",4,"Simulated"
"9111",4,"Simulated"
"9112",NA,"Simulated"
"9113",1,"Simulated"
"9114",1,"Simulated"
"9115",NA,"Simulated"
"9116",1,"Simulated"
"9117",3,"Simulated"
"9118",3,"Simulated"
"9119",2,"Simulated"
"9120",0,"Simulated"
"9121",1,"Simulated"
"9122",0,"Simulated"
"9123",3,"Simulated"
"9124",1,"Simulated"
"9125",1,"Simulated"
"9126",3,"Simulated"
"9127",3,"Simulated"
"9128",1,"Simulated"
"9129",3,"Simulated"
"9130",4,"Simulated"
"9131",2,"Simulated"
"9132",1,"Simulated"
"9133",2,"Simulated"
"9134",0,"Simulated"
"9135",0,"Simulated"
"9136",4,"Simulated"
"9137",2,"Simulated"
"9138",1,"Simulated"
"9139",2,"Simulated"
"9140",2,"Simulated"
"9141",2,"Simulated"
"9142",3,"Simulated"
"9143",3,"Simulated"
"9144",1,"Simulated"
"9145",5,"Simulated"
"9146",1,"Simulated"
"9147",1,"Simulated"
"9148",0,"Simulated"
"9149",3,"Simulated"
"9150",4,"Simulated"
"9151",2,"Simulated"
"9152",3,"Simulated"
"9153",3,"Simulated"
"9154",1,"Simulated"
"9155",1,"Simulated"
"9156",3,"Simulated"
"9157",1,"Simulated"
"9158",4,"Simulated"
"9159",2,"Simulated"
"9160",3,"Simulated"
"9161",2,"Simulated"
"9162",0,"Simulated"
"9163",1,"Simulated"
"9164",3,"Simulated"
"9165",4,"Simulated"
"9166",2,"Simulated"
"9167",3,"Simulated"
"9168",2,"Simulated"
"9169",NA,"Simulated"
"9170",7,"Simulated"
"9171",2,"Simulated"
"9172",1,"Simulated"
"9173",1,"Simulated"
"9174",1,"Simulated"
"9175",2,"Simulated"
"9176",2,"Simulated"
"9177",4,"Simulated"
"9178",3,"Simulated"
"9179",1,"Simulated"
"9180",1,"Simulated"
"9181",3,"Simulated"
"9182",4,"Simulated"
"9183",0,"Simulated"
"9184",2,"Simulated"
"9185",3,"Simulated"
"9186",0,"Simulated"
"9187",3,"Simulated"
"9188",1,"Simulated"
"9189",2,"Simulated"
